54.627265 drift Dt0000 0.000000 0.020000 
54.627265 drift Dt0000 0.099000 0.020000 
54.726265 drift Dt0000 0.072000 0.020000 
54.798265 drift Dt0000 0.175312 0.020000 
54.973577 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
55.273577 drift Dt0000 0.095595 0.020000 
55.369172 mark Mrk000 0.000000 -23.000000 
55.369172 drift Dt0000 0.055880 0.020000 
55.425052 drift Dt0000 0.076136 0.020000 
55.501188 solenoid Sol000 0.250000 0.020000 7.650000 
55.751188 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
55.751188 solenoid Sol000 0.250000 0.020000 7.650000 
56.001188 drift Dt0000 0.076136 0.020000 
56.077324 drift Dt0000 0.098602 0.020000 
56.175926 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
56.475926 drift Dt0000 0.097688 0.020000 
56.573614 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
56.873614 drift Dt0000 0.097688 0.020000 
56.971302 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
57.271302 drift Dt0000 0.095595 0.020000 
57.366898 mark Mrk000 0.000000 -23.000000 
57.366898 drift Dt0000 0.055880 0.020000 
57.422778 drift Dt0000 0.076136 0.020000 
57.498914 solenoid Sol000 0.250000 0.020000 7.000000 
57.748914 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
57.748914 solenoid Sol000 0.250000 0.020000 7.000000 
57.998914 drift Dt0000 0.076136 0.020000 
58.075050 drift Dt0000 0.098602 0.020000 
58.173652 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
58.473652 drift Dt0000 0.097688 0.020000 
58.571340 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
58.871340 drift Dt0000 0.097688 0.020000 
58.969028 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
59.269028 drift Dt0000 0.095595 0.020000 
59.364623 mark Mrk000 0.000000 -23.000000 
59.364623 drift Dt0000 0.055880 0.020000 
59.420503 drift Dt0000 0.076136 0.020000 
